text,greeting,track_order,find_by_email,check_return,return_order
Has my return been processed!,0,0,0,1,0
Has my return been processed please,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Has my return been processed asap,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
"I returned an item, what's the status please",0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Check return status for my order please,0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
Check return status for my order.,0,0,0,1,0
What's going on with my return,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Can you tell me if my return is complete please,0,0,0,1,0
What's going on with my return!,0,0,0,1,0
Check return status for my order.,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
"I returned an item, what's the status please",0,0,0,1,0
What's going on with my return,0,0,0,1,0
"I returned an item, what's the status please",0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
What's going on with my return now,0,0,0,1,0
What's going on with my return!,0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Has my return been processed asap,0,0,0,1,0
Check return status for my order.,0,0,0,1,0
Can you tell me if my return is complete please,0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
Has my return been processed please,0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Check return status for my order,0,0,0,1,0
What's going on with my return please,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
"I returned an item, what's the status please",0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Has my return been processed,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
What's going on with my return!,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Has my return been processed please,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Has my return been processed please,0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
What's going on with my return asap,0,0,0,1,0
What's going on with my return,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Has my return been processed.,0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
Check return status for my order,0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
Has my return been processed,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
Can you tell me if my return is complete please,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
What's going on with my return please,0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
Check return status for my order.,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Check return status for my order.,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
What's going on with my return!,0,0,0,1,0
Has my return been processed asap,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Has my return been processed,0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Check return status for my order,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Has my return been processed please,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Check return status for my order!,0,0,0,1,0
Has my return been processed.,0,0,0,1,0
What's going on with my return now,0,0,0,1,0
Check return status for my order now,0,0,0,1,0
What's going on with my return please,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
Check return status for my order now,0,0,0,1,0
Has my return been processed please,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Has my return been processed,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Check return status for my order.,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
Check return status for my order.,0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
What's going on with my return now,0,0,0,1,0
What's going on with my return now,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
Check return status for my order,0,0,0,1,0
Check return status for my order,0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
Can you tell me if my return is complete please,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
Can you tell me if my return is complete.,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
What's going on with my return,0,0,0,1,0
Has my return been processed please,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
Check return status for my order now,0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Check return status for my order now,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Can you tell me if my return is complete.,0,0,0,1,0
What's going on with my return now,0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
What's going on with my return,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
Has my return been processed.,0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
"I returned an item, what's the status please",0,0,0,1,0
What's going on with my return now,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
Has my return been processed asap,0,0,0,1,0
Can you tell me if my return is complete.,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Has my return been processed please,0,0,0,1,0
What's going on with my return,0,0,0,1,0
Check return status for my order now,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
Check return status for my order,0,0,0,1,0
Check return status for my order,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Has my return been processed asap,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
Has my return been processed.,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Check return status for my order!,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
What's going on with my return!,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Check return status for my order now,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
What's going on with my return please,0,0,0,1,0
Check return status for my order.,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
What's going on with my return please,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
What's going on with my return asap,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Can you tell me if my return is complete.,0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
Has my return been processed asap,0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
Has my return been processed please,0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
Has my return been processed.,0,0,0,1,0
Can you tell me if my return is complete.,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Has my return been processed.,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
Check return status for my order,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Can you tell me if my return is complete please,0,0,0,1,0
Can you tell me if my return is complete please,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
Has my return been processed asap,0,0,0,1,0
Check return status for my order now,0,0,0,1,0
What's going on with my return now,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
What's going on with my return!,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Has my return been processed.,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Has my return been processed,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
What's going on with my return please,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Check return status for my order.,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
What's going on with my return now,0,0,0,1,0
Has my return been processed,0,0,0,1,0
What's going on with my return asap,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
"I returned an item, what's the status please",0,0,0,1,0
Has my return been processed asap,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
Can you tell me if my return is complete,0,0,0,1,0
Has my return been processed now,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Check return status for my order now,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
What's going on with my return now,0,0,0,1,0
What's going on with my return please,0,0,0,1,0
Can you tell me if my return is complete.,0,0,0,1,0
Check return status for my order,0,0,0,1,0
What's going on with my return now,0,0,0,1,0
Check return status for my order.,0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
Check return status for my order,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Check return status for my order!,0,0,0,1,0
Check return status for my order,0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
Can you tell me if my return is complete.,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
Check return status for my order,0,0,0,1,0
Has my return been processed.,0,0,0,1,0
Has my return been processed.,0,0,0,1,0
Can you tell me if my return is complete.,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Check return status for my order,0,0,0,1,0
Check return status for my order asap,0,0,0,1,0
"I returned an item, what's the status now",0,0,0,1,0
What's going on with my return asap,0,0,0,1,0
Check return status for my order please,0,0,0,1,0
"I returned an item, what's the status please",0,0,0,1,0
"I returned an item, what's the status",0,0,0,1,0
Has my return been processed,0,0,0,1,0
"I returned an item, what's the status please",0,0,0,1,0
Can you tell me if my return is complete!,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Check return status for my order,0,0,0,1,0
Can you tell me if my return is complete now,0,0,0,1,0
Has my return been processed.,0,0,0,1,0
Check return status for my order,0,0,0,1,0
What's going on with my return,0,0,0,1,0
What's going on with my return please,0,0,0,1,0
Has my return been processed.,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
Has my return been processed,0,0,0,1,0
"I returned an item, what's the status asap",0,0,0,1,0
Check return status for my order please,0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
"I returned an item, what's the status!",0,0,0,1,0
What's going on with my return please,0,0,0,1,0
Can you tell me if my return is complete asap,0,0,0,1,0
Has my return been processed!,0,0,0,1,0
What's going on with my return.,0,0,0,1,0
Check return status for my order now,0,0,0,1,0
"I returned an item, what's the status.",0,0,0,1,0
